Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
carbonyl-1-pentyl-3-methylimidazolium chloride,Imidazolium,Chloride,Pentyl,Carbonyl,551.3851295,1337.853606,16.70320786,1.648721271,-1.5595,0.036304909,0.500447503,No
1-(3-aminobutyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Butyl,Amino,593.1555394,1586.574898,13.80605819,2.745601015,-1.6027,0.048517989,0.500437915,No
1-(3-aminobutyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Butyl,Amino,700.7969424,1720.869189,21.99762313,3.189933276,-1.1884,0.041841221,0.500437915,No
1-(3-aminobutyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Butyl,Amino,714.8984954,1713.456327,21.99762313,3.596639726,-0.7055,0.044801887,0.500437915,No
1-(3-aminobutyl)-3-methylimidazolium chloride,1-Butyl-3-methylimidazolium,Chloride,Butyl,Amino,722.5508024,1696.070367,21.99762313,3.189933276,0.38312,0.055776186,0.500437915,No
1-(3-aminobutyl)-3-methylimidazolium chloride,1-Octyl-3-methylimidazolium,Chloride,Butyl,Amino,778.9469634,1680.400404,21.99762313,3.189933276,1.94352,0.070647308,0.500437915,No
carbonyl-1-ethyl-3-methylimidazolium bromide,Imidazolium,Bromide,Ethyl,Carbonyl,556.4001809,1979.29697,14.57762095,2.159766254,-2.7298,0.036033016,0.500161512,No
1-decyl-3-methylimidazolium chloride,Imidazolium,Chloride,Decyl,,549.659835,1163.71509,8.522292364,1.648721271,0.5759,0.032626714,0.500096785,No
1-ethyl-3-methylimidazolium chloride,Imidazolium,Chloride,Ethyl,,455.6541823,1955.26533,14.57762095,2.159766254,-2.5449,0.019344834,0.499340199,No
1-ethyl-3-methylimidazolium chloride,Methylimidazolium,Chloride,Ethyl,,563.2955853,2125.113446,46.375952,2.50929039,-2.1306,0.016682708,0.499340199,No
1-ethyl-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,,577.3971383,2072.552496,46.375952,2.829217014,-1.6477,0.017863169,0.499340199,No
carbonyl-1-decyl-3-methylimidazolium bromide,Imidazolium,Bromide,Decyl,Carbonyl,650.4058335,1291.27501,8.522292364,1.648721271,0.391,0.060772758,0.499148002,No
1-(2-hydroxyethyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Ethyl,Hydroxyl,548.3235625,1994.68168,18.60856751,2.159766254,-3.3696,0.026709204,0.498789306,No
1-(2-hydroxyethyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Ethyl,Hydroxyl,655.9649655,2145.849742,26.77353326,2.50929039,-2.9553,0.023033636,0.498789306,No
1-(2-hydroxyethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Hydroxyl,670.0665185,2095.421102,26.77353326,2.829217014,-2.4724,0.024663486,0.498789306,No
1-(2-hydroxyoctyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Octyl,Hydroxyl,659.8310652,1491.516535,13.33681285,1.648721271,-1.029,0.049863293,0.498772418,No
1-(3-aminodecyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Decyl,Amino,663.0335874,1192.59669,8.417941503,1.648721271,0.7379,0.069162868,0.498661006,No
1-(3-aminodecyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Decyl,Amino,770.6749904,1278.642193,15.89295367,1.915540829,1.1522,0.059645071,0.498661006,No
1-(3-aminodecyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Decyl,Amino,784.7765434,1290.84794,15.89295367,2.159766254,1.6351,0.063865529,0.498661006,No
1-(3-aminoethyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Ethyl,Amino,569.0279347,1952.064795,14.40419711,2.159766254,-2.3829,0.041007629,0.498545431,No
1-(3-aminoethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Amino,690.7708907,2059.519141,21.68856882,2.829217014,-1.4857,0.037866763,0.498545431,No
1-(2-hydroxyhexyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Hexyl,Hydroxyl,636.5411502,1659.522315,15.45382111,1.648721271,-1.8092,0.044305491,0.498279224,No
1-octyl-3-methylimidazolium bromide,Imidazolium,Bromide,Octyl,,567.161685,1456.583023,10.08363909,1.648721271,-0.2043,0.036114784,0.498209813,No
1-hexyl-3-methylimidazolium bromide,Imidazolium,Bromide,Hexyl,,543.87177,1624.274854,11.93103603,1.648721271,-0.9845,0.032089402,0.498081434,No
1-(2-hydroxydecyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Decyl,Hydroxyl,683.1209802,1377.51989,11.50981209,1.648721271,-0.2488,0.056118281,0.49795566,No
1-propyl-3-methylimidazolium chloride,Imidazolium,Chloride,Propyl,,468.140981,1721.856392,16.70320786,2.435129651,-2.1548,0.021574534,0.497918044,No
carbonyl-1-propyl-3-methylimidazolium bromide,Imidazolium,Bromide,Propyl,Carbonyl,568.8869795,1812.45639,16.70320786,2.435129651,-2.3397,0.040186209,0.497601372,No
1-pentyl-3-methylimidazolium chloride,Imidazolium,Chloride,Pentyl,,491.430896,1444.826472,16.70320786,1.648721271,-1.3746,0.024280902,0.497386641,No
carbonyl-1-ethyl-3-methylimidazolium formate,Imidazolium,Formate,Ethyl,Carbonyl,628.6249664,1619.018295,14.57762095,2.159766254,-1.3677,0.06358275,0.497238537,No
"carbonyl-1,3-dimethylimidazolium bromide",Imidazolium,Bromide,Methyl,Carbonyl,548.5538949,2226.820855,15.56747525,1.915540829,-3.1199,0.03230905,0.497190902,No
1-(2-hydroxypropyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Propyl,Hydroxyl,560.8103612,1771.716931,20.74930374,2.435129651,-2.9795,0.029787727,0.497168389,No
1-(2-hydroxypropyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Propyl,Hydroxyl,668.4517642,1915.329146,29.85357007,2.829217014,-2.5652,0.025688511,0.497168389,No
1-(3-aminopropyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Propyl,Amino,581.5147334,1739.907766,16.28137071,2.435129651,-1.9928,0.0457342,0.497091146,No
1-(3-aminopropyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Propyl,Amino,689.1561364,1884.632435,24.51505116,2.829217014,-1.5785,0.039440522,0.497091146,No
carbonyl-1-heptyl-3-methylimidazolium chloride,Imidazolium,Chloride,Heptyl,Carbonyl,574.6750445,1232.800804,16.70320786,1.648721271,-0.7793,0.040859096,0.497041792,No
1-(3-aminohexyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Hexyl,Amino,657.2455224,1640.733762,11.7070759,1.648721271,-0.8225,0.068023862,0.497017516,No
1-decyl-3-methylimidazolium bromide,Imidazolium,Bromide,Decyl,,590.4516,1344.593813,8.522292364,1.648721271,0.5759,0.040645121,0.497004573,No
carboxyl-1-ethyl-3-methylimidazolium chloride,Imidazolium,Chloride,Ethyl,Carboxyl,550.9629712,1554.235803,22.97870858,2.159766254,-2.8441,0.046318098,0.496987162,No
carboxyl-1-ethyl-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Carboxyl,672.7059272,1682.569987,54.73690732,2.829217014,-1.9469,0.042770491,0.496987162,No
1-(3-aminooctyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Octyl,Amino,680.5354374,1477.315453,9.927209081,1.648721271,-0.0423,0.076556961,0.496982648,No
1-(2-hydroxypentyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Pentyl,Hydroxyl,584.1002762,1496.262988,20.74930374,1.648721271,-2.1993,0.033524381,0.496610012,No
1-(2-hydroxypentyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Pentyl,Hydroxyl,691.7416792,1619.875337,29.85357007,1.915540829,-1.785,0.028910948,0.496610012,No
1-(3-aminopentyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Pentyl,Amino,604.8046484,1475.634597,16.28137071,1.648721271,-1.2126,0.051471223,0.496341577,No
carbonyl-1-pentyl-3-methylimidazolium bromide,Imidazolium,Bromide,Pentyl,Carbonyl,592.1768945,1579.271225,16.70320786,1.648721271,-1.5595,0.045227277,0.496320408,No
carbonyl-1-butyl-3-methylimidazolium formate,Imidazolium,Formate,Butyl,Carbonyl,652.752571,1415.146014,14.1168897,2.745601015,-0.5875,0.07522764,0.496184971,No
carbonyl-1-hexyl-3-methylimidazolium formate,Imidazolium,Formate,Hexyl,Carbonyl,676.050789,1287.769294,11.93103603,1.648721271,0.1927,0.084664401,0.495983913,No
carboxyl-1-hexyl-3-methylimidazolium chloride,Imidazolium,Chloride,Hexyl,Carboxyl,598.3887939,1263.089019,19.7728488,1.648721271,-1.2837,0.061675439,0.495792958,No
1-butyl-3-methylimidazolium bromide,Imidazolium,Bromide,Butyl,,520.573552,1902.892996,14.1168897,2.745601015,-1.7647,0.028512692,0.495696973,No
1-(3-aminodecyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Decyl,Amino,703.8253524,1366.166029,8.417941503,1.648721271,0.7379,0.086160476,0.495693442,No
1-(2-hydroxybutyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Butyl,Hydroxyl,613.2429322,1931.748105,17.90687098,2.745601015,-2.5894,0.039367166,0.4956478,No
"carbonyl-1,3-dimethylimidazolium formate",Imidazolium,Formate,Methyl,Carbonyl,620.7786804,1788.643254,15.56747525,1.915540829,-1.7578,0.057011555,0.495599627,No
carboxyl-1-butyl-3-methylimidazolium chloride,Imidazolium,Chloride,Butyl,Carboxyl,575.0905759,1377.356811,22.43183974,2.745601015,-2.0639,0.054801046,0.495587133,No
"carboxyl-1,3-dimethylimidazolium chloride",Imidazolium,Chloride,Methyl,Carboxyl,543.1166853,1696.899559,24.13927739,1.915540829,-3.2342,0.041531182,0.495581437,No
carboxyl-1-octyl-3-methylimidazolium chloride,Imidazolium,Chloride,Octyl,Carboxyl,621.6787089,1185.606408,17.42904524,1.648721271,-0.5035,0.069412175,0.495041084,No
1-(3-aminobutyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Butyl,Amino,633.9473044,1904.539132,13.80605819,2.745601015,-1.6027,0.060441868,0.495002232,No
carbonyl-1-ethyl-3-methylimidazolium acetate,Imidazolium,Acetate,Ethyl,Carbonyl,641.4957089,1609.346235,14.57762095,2.159766254,-0.9776,0.070911347,0.494802961,No
1-heptyl-3-methylimidazolium chloride,Imidazolium,Chloride,Heptyl,,514.720811,1293.96196,16.70320786,1.648721271,-0.5944,0.027326765,0.494764086,No
carbonyl-1-octyl-3-methylimidazolium formate,Imidazolium,Formate,Octyl,Carbonyl,699.340704,1203.045881,10.08363909,1.648721271,0.9729,0.095284935,0.494693808,No
1-(2-hydroxyheptyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Heptyl,Hydroxyl,607.3901912,1340.781534,20.74930374,1.648721271,-1.4191,0.037729771,0.494066341,No
1-(3-aminomethyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Methyl,Amino,561.1816488,2312.285596,15.28155093,1.915540829,-2.773,0.036769543,0.493798402,No
carbonyl-1-propyl-3-methylimidazolium formate,Imidazolium,Formate,Propyl,Carbonyl,641.111765,1506.476685,16.70320786,2.435129651,-0.9776,0.070911347,0.493750104,No
1-(3-aminoheptyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Heptyl,Amino,628.0945634,1325.677456,16.28137071,1.648721271,-0.4324,0.057927914,0.493703399,No
carbonyl-1-heptyl-3-methylimidazolium bromide,Imidazolium,Bromide,Heptyl,Carbonyl,615.4668095,1432.167778,16.70320786,1.648721271,-0.7793,0.05090071,0.493633475,No
carboxyl-1-decyl-3-methylimidazolium chloride,Imidazolium,Chloride,Decyl,Carboxyl,644.9686239,1129.631432,15.36306787,1.648721271,0.2767,0.078119428,0.493551071,No
1-(2-hydroxymethyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Methyl,Hydroxyl,540.4772766,2375.43843,19.6127353,1.915540829,-3.7597,0.023948842,0.493522093,No
1-(2-hydroxymethyl)-3-methylimidazolium chloride,Methylimidazolium,Chloride,Methyl,Hydroxyl,648.1186796,2517.389532,28.21830431,2.225540928,-3.3454,0.020653139,0.493522093,No
