Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
1-(3-aminononyl)-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Nonyl,Amino,878.5940974,1449.831109,16.60869354,2.585709659,8.19002,0.189220232,0.542935834,Yes
1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1185.251369,1748.799095,4.867997011,1.915540829,6.61702,0.589111794,0.542924472,Yes
carbonyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1245.205603,1676.342243,4.867997011,1.915540829,6.43212,0.880842461,0.542920659,No
(3-aminooctyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1152.737478,1456.389495,7.907757484,1.954237321,6.4709,0.711560517,0.542894719,No
1-(2-hydroxyoctyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Hydroxyl,1301.210664,1667.750614,5.775823424,1.915540829,6.57252,0.915412966,0.542791877,No
carbonyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1009.824598,1293.670784,4.681409255,1.491824698,5.3976,0.596024066,0.542788232,No
carbonyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1150.80093,1283.808988,5.683019939,1.733253018,8.8547,0.75900495,0.542788232,No
octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1039.363726,1445.645431,7.395920176,1.954237321,6.3089,0.335669728,0.542693392,No
(3-aminoheptyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1169.281424,1393.064302,16.65512832,1.733253018,8.0313,0.901277742,0.542691384,No
(3-aminooctyl)-tetrabutylphosphonium trifluoroacetate,Tetrabutylphosphonium,Trifluoroacetate,Octyl,Amino,945.1024954,1290.885547,23.13532007,1.665291195,9.0318,0.302435682,0.54248164,No
1-(3-aminodecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1281.156483,1578.543735,2.874534306,2.159766254,5.6904,1.003101483,0.542321989,No
heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1055.907672,1381.713331,16.30164087,1.733253018,7.8693,0.425166444,0.542292629,No
(3-aminononyl)trimethylammonium tetrafluoroborate,Tributylmethylammonium,Tetrafluoroborate,Nonyl,Amino,737.6095944,1123.236255,25.60629517,2.339646852,9.0522,0.128726255,0.542250628,No
carbonyl-octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1099.31796,1404.017284,7.395920176,1.954237321,6.124,0.501894805,0.542166777,No
1-(3-aminodecyl)-3-methylimidazolium tetrafluoroborate,Imidazolium,Tetrafluoroborate,Decyl,Amino,704.4517824,1283.184131,3.675211134,2.225540928,5.0339,0.137859418,0.541960904,Yes
1-(3-aminodecyl)-3-methylimidazolium tetrafluoroborate,Methylimidazolium,Tetrafluoroborate,Decyl,Amino,812.0931854,1357.993756,6.998827248,2.585709659,5.4482,0.118887995,0.541960904,Yes
1-(3-aminodecyl)-3-methylimidazolium tetrafluoroborate,Ethylimidazolium,Tetrafluoroborate,Decyl,Amino,826.1947384,1366.437212,6.998827248,2.9153795,5.9311,0.127300456,0.541960904,Yes
1-(3-aminodecyl)-3-methylimidazolium tetrafluoroborate,1-Butyl-3-methylimidazolium,Tetrafluoroborate,Decyl,Amino,833.8470454,1388.621232,6.998827248,2.585709659,7.01972,0.158482921,0.541960904,Yes
1-(3-aminodecyl)-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Decyl,Amino,890.2432064,1412.645563,6.998827248,2.585709659,8.58012,0.200737852,0.541960904,Yes
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1167.782731,1570.055007,2.593368576,2.159766254,5.5284,0.473200513,0.541779665,No
1-(3-aminodecyl)-3-methylimidazolium dicyanamide,1-Octyl-3-methylimidazolium,Dicyanamide,Decyl,Amino,1023.582204,1340.942955,15.89295367,1.915540829,7.60238,0.370946318,0.541772033,No
(3-aminononyl)-tetrabutylphosphonium dicyanamide,Tetrabutylphosphonium,Dicyanamide,Nonyl,Amino,972.5943554,1232.910695,31.49378721,1.665291195,10.44556,0.348606508,0.541751011,No
1-decyl-3-methylimidazolium tetrafluoroborate,Imidazolium,Tetrafluoroborate,Decyl,,591.07803,1260.42724,3.370278854,2.225540928,4.8719,0.065033447,0.541678935,Yes
1-decyl-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Decyl,,776.869454,1399.018259,14.05225072,2.585709659,8.41812,0.094695558,0.541678935,Yes
carbonyl-heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1115.861906,1347.6042,16.30164087,1.733253018,7.6844,0.635710676,0.541636006,No
1-(3-aminooctyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1265.518875,1665.162019,3.868928364,1.915540829,5.99882,1.109619245,0.54154764,No
carbonyl-1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1227.736965,1515.109947,2.593368576,2.159766254,5.3435,0.707531422,0.541478419,No
(3-aminodecyl)trimethylammonium tosylate,Tributylmethylammonium,Tosylate,Decyl,Amino,1006.472856,1331.982516,23.43486457,1.733253018,9.04142,0.454288156,0.54144445,No
N-(3-aminooctyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1130.586291,1294.238107,5.531151768,1,5.3628,0.711417328,0.541368656,No
(3-aminodecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1119.631232,1381.177846,6.169099782,1.733253018,5.6907,0.63224942,0.54128161,No
1-(3-aminoheptyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1310.265927,1704.252995,9.433226576,1.915540829,7.16912,1.324826735,0.541254809,No
carboxyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1157.96243,1342.928504,12.18231139,1.954237321,6.7899,0.904526516,0.541254768,No
hexyl-phospholium bis(trifluoromethanesulfonyl)imide,Phospholium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1010.979862,1359.68084,6.822742073,1,5.7624,0.322396905,0.541204737,No
carbonyl-1-decyl-3-methylimidazolium tetrafluoroborate,Imidazolium,Tetrafluoroborate,Decyl,Carbonyl,651.0322635,1221.051121,3.370278854,2.225540928,4.687,0.097238287,0.541118291,Yes
carbonyl-1-decyl-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Decyl,Carbonyl,836.8236875,1355.678325,14.05225072,2.585709659,8.23322,0.141589201,0.541118291,Yes
N-octyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1017.212539,1280.205609,5.139164064,1,5.2008,0.33560218,0.541063731,No
1-octyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1152.145123,1658.602283,3.553098715,1.915540829,5.83682,0.523448928,0.541020438,Yes
(2-hydroxydecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1155.323021,1403.431468,9.008260495,1.954237321,6.2644,0.521592717,0.54096224,No
(3-aminooctyl)-tetrabutylphosphonium methanesulfonate,Tetrabutylphosphonium,Methanesulfonate,Octyl,Amino,1015.000911,1330.381495,23.13532007,1.665291195,8.8946,0.357389024,0.540889997,No
carbonyl-1-octyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1212.099357,1594.33952,3.553098715,1.915540829,5.65192,0.782663065,0.54087764,No
(3-aminononyl)-tetrabutylphosphonium tosylate,Tetrabutylphosphonium,Tosylate,Nonyl,Amino,1096.46951,1508.621907,31.49378721,1.665291195,11.02242,0.627561479,0.540874433,No
(2-hydroxydecyl)-tetrabutylphosphonium trifluoromethanesulfonate,Tetrabutylphosphonium,Trifluoromethanesulfonate,Decyl,Hydroxyl,1039.483495,1345.566289,26.37719785,1.665291195,9.5781,0.37506905,0.540863786,No
1-(2-hydroxydecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1268.104418,1588.159408,4.432016235,1.915540829,5.79232,0.813380314,0.54074631,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1196.892175,1698.947731,9.137688763,1.915540829,7.00712,0.624970356,0.540682896,No
carboxyl-N-decyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1135.811243,1209.940809,8.727091081,1,5.6818,0.904344497,0.540668405,No
(2-hydroxybutyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1215.283791,1634.631327,16.24794695,2.773194764,8.2454,0.720537158,0.540624989,No
carbonyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1256.846409,1634.131001,9.137688763,1.915540829,6.82222,0.934458336,0.540547891,No
(3-aminohexyl)-tetrabutylphosphonium dicyanamide,Tetrabutylphosphonium,Dicyanamide,Hexyl,Amino,937.6636344,1306.806151,25.64043001,1.665291195,9.27526,0.291978173,0.540492595,No
1-(3-aminohexyl)-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Hexyl,Amino,843.6633764,1593.469384,10.78152943,2.585709659,7.01972,0.158482921,0.540449445,Yes
carbonyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1066.211714,1333.327932,5.683019939,1.733253018,5.3438,0.445953214,0.540441239,No
carbonyl-N-octyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1077.166772,1252.776584,5.139164064,1,5.0159,0.501793808,0.540294397,No
1-(3-aminodecyl)-3-methylimidazolium tosylate,1-Octyl-3-methylimidazolium,Tosylate,Decyl,Amino,1147.457359,1665.735663,15.89295367,1.915540829,8.17924,0.667777608,0.54005586,No
carboxyl-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1217.9232,1547.623364,20.4354424,2.773194764,8.7709,1.2495285,0.540014399,No
(3-aminooctyl)trimethylammonium tetrafluoroborate,Tetraethylammonium,Tetrafluoroborate,Octyl,Amino,697.7757334,1223.643612,14.31900062,2.637944459,6.7116,0.090301908,0.540006881,No
1-heptylpyridinium bis(trifluoromethanesulfonyl)imide,1-Butylpyridinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1065.607913,1389.50603,7.810464333,2.611696473,5.8102,0.352392187,0.539829851,No
N-(2-hydroxydecyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1133.171834,1256.149149,6.326149529,1,5.1563,0.521487756,0.539589363,No
(3-aminopropyl)-tetrabutylphosphonium tetrafluoroborate,Tetrabutylphosphonium,Tetrafluoroborate,Propyl,Amino,769.3856124,1495.140551,23.09286809,3.320116923,9.0827,0.132337672,0.539529612,No
1-hexylpyridinium bis(trifluoromethanesulfonyl)imide,1-Hexylpyridinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1082.160162,1849.91753,4.154384594,1.568312185,6.2003,0.373841897,0.539347589,No
(3-aminomethyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1204.014273,1764.234944,14.63055952,1.934792334,8.0618,0.83838897,0.539268372,No
(3-aminooctyl)-tetrabutylphosphonium acetate,Tetrabutylphosphonium,Acetate,Octyl,Amino,912.0836494,1272.519536,23.13532007,1.665291195,8.4894,0.218715098,0.53918238,No
1-decylpyridinium tetrafluoroborate,Pyridinium,Tetrafluoroborate,Decyl,,595.269886,1161.921801,11.81539554,2.117000017,5.9235,0.050138314,0.539104188,No
1-decylpyridinium tetrafluoroborate,1-Methylpyridinium,Tetrafluoroborate,Decyl,,603.290584,1111.552113,11.81539554,2.459603111,5.9581,0.044307894,0.539104188,No
1-decylpyridinium tetrafluoroborate,1-Butylpyridinium,Tetrafluoroborate,Decyl,,645.585192,1079.52834,11.81539554,3.525421487,7.2212,0.053394492,0.539104188,No
1-decylpyridinium tetrafluoroborate,1-Propylpyridinium,Tetrafluoroborate,Decyl,,631.483639,1089.139736,11.81539554,3.126768365,6.8311,0.050330907,0.539104188,No
1-decylpyridinium tetrafluoroborate,1-Hexylpyridinium,Tetrafluoroborate,Decyl,,673.778247,1450.738349,11.81539554,2.117000017,8.0014,0.060092443,0.539104188,No
1-(3-aminodecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1267.05493,1577.719439,2.874534306,1.915540829,5.2075,0.936813022,0.539098603,No
1-(2-hydroxyoctyl)-3-methylimidazolium tetrafluoroborate,1-Octyl-3-methylimidazolium,Tetrafluoroborate,Octyl,Hydroxyl,846.2489192,1501.111824,11.97884245,2.585709659,6.81322,0.116172182,0.539056453,Yes
(3-aminoethyl)-tetrabutylphosphonium tetrafluoroborate,Tetrabutylphosphonium,Tetrafluoroborate,Ethyl,Amino,756.8988137,1541.488161,20.92316513,2.944679551,8.6926,0.118660744,0.53899893,No
1-(3-aminodecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1159.413527,1528.570299,1.50809843,1.648721271,4.7932,1.086303945,0.538971547,No
1-(3-aminodecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1345.204951,1583.259413,2.874534306,1.915540829,8.33942,1.581773105,0.538971547,No
N-octyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,1-Ethyl-3-methylpyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1017.302218,1439.48104,5.139164064,1.161834243,5.2827,0.302860703,0.538901652,No
(3-aminodecyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1197.89968,1396.976029,4.23433533,1,4.9893,0.873285068,0.538846231,No
(3-aminohexyl)-tetrabutylphosphonium tosylate,Tetrabutylphosphonium,Tosylate,Hexyl,Amino,1061.538789,1627.751288,25.64043001,1.665291195,9.85212,0.525619144,0.538844298,No
carbonyl-tetramethylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Carbonyl,1150.594754,1683.55631,14.26792398,1.934792334,7.7149,0.59135247,0.5388266,No
1-decyl-3-methylimidazolium tetrafluoroborate,1-Butyl-3-methylimidazolium,Tetrafluoroborate,Decyl,,720.473293,1372.571768,14.05225072,2.585709659,6.85772,0.074762326,0.538787083,Yes
tetramethylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,,1090.64052,1759.972898,14.26792398,1.934792334,7.8998,0.395499456,0.538759528,No
(3-aminodecyl)-morpholinium tetrafluoroborate,Morpholinium,Tetrafluoroborate,Decyl,Amino,742.9379354,1150.159439,8.781970983,1.349858808,5.23,0.110825862,0.538660738,No
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1153.681178,1568.987184,2.593368576,1.915540829,5.0455,0.441929765,0.538559275,No
(2-hydroxypentyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1226.9329,1595.91974,20.18896152,1.665291195,8.6355,0.764395432,0.538538656,No
(3-aminodecyl)-phosphonium tetrafluoroborate,Phosphonium,Tetrafluoroborate,Decyl,Amino,625.335904,1083.23462,10.61493466,1.349858808,5.3994,0.06257229,0.53849162,No
decyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1084.525928,1385.037512,3.871025314,1,4.8273,0.411961251,0.538470124,No
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1046.039775,1518.336999,1.26648489,1.648721271,4.6312,0.512450229,0.538407771,No
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1231.831199,1576.157632,2.593368576,1.915540829,8.17742,0.746181576,0.538407771,No
(3-aminodecyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1080.297649,1368.601516,5.810386349,1,5.1587,0.493056812,0.538371767,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,Pyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1026.941716,1489.217985,3.029853443,1.568312185,4.9026,0.351043745,0.538362269,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,1-Methylpyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1034.962414,1427.945592,3.029853443,1.8221188,4.9372,0.310222016,0.538362269,No
