Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1175.435038,1572.899486,2.593368576,1.915540829,6.61702,0.589111794,0.758455771,No
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1231.831199,1576.157632,2.593368576,1.915540829,8.17742,0.746181576,0.758455771,No
1-(3-aminopentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1222.927544,1853.921757,9.433226576,2.159766254,3.7399,0.746511268,0.758406278,No
carbonyl-heptyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1109.541138,1436.584665,12.02518858,1,3.4721,0.515907439,0.758386295,No
(2-hydroxyhexyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1130.615478,1550.370087,10.18571284,1,2.4422,0.449061171,0.75835972,No
(3-aminobutyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1134.3424,1488.234959,12.99320935,2.886370989,6.861,0.754872393,0.758353815,No
(2-hydroxydecyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1059.593277,1375.939126,8.469387998,1,4.172,0.321139139,0.758338548,No
carboxyl-tetradecylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1062.232686,1308.693171,11.4203275,1,4.6975,0.556907443,0.758245966,No
carboxyl-tetradecylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1287.801248,1390.581153,11.4203275,1.665291195,11.1115,1.781215118,0.758245966,No
carbonyl-heptyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1115.861906,1347.6042,16.30164087,1.733253018,7.6844,0.635710676,0.758243985,No
1-(2-hydroxynonyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1127.060046,1580.089212,8.836687018,1.648721271,3.4164,0.666938718,0.758060966,No
1-(2-hydroxynonyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1234.701449,1630.758685,12.78355378,1.915540829,3.8307,0.575158434,0.758060966,No
1-(2-hydroxynonyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1248.803002,1630.229596,12.78355378,2.159766254,4.3136,0.615856382,0.758060966,No
1-(2-hydroxynonyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1312.85147,1627.109712,12.78355378,1.915540829,6.96262,0.971133108,0.758060966,No
(2-hydroxypentyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1226.9329,1595.91974,20.18896152,1.665291195,8.6355,0.764395432,0.75795868,No
tetraheptylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1157.553435,1513.910528,15.10177676,1.665291195,10.2404,0.623082487,0.757954068,No
(2-hydroxydecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1042.539745,1350.517065,7.713986598,1.491824698,4.7578,0.55037565,0.757938679,No
(2-hydroxydecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1155.323021,1403.431468,9.008260495,1.954237321,6.2644,0.521592717,0.757938679,No
(2-hydroxydecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1098.92686,1388.055576,9.008260495,1.733253018,4.704,0.411798456,0.757938679,No
(2-hydroxydecyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1183.516076,1326.003143,9.008260495,1.733253018,8.2149,0.70087412,0.757938679,No
carbonyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1210.266579,1832.38337,9.137688763,2.829217014,5.26182,0.73775666,0.75792824,No
carboxyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1045.179154,1284.871687,10.53362294,1.491824698,5.2833,0.954440799,0.757912246,No
carboxyl-decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1186.155485,1277.315992,12.18231139,1.733253018,8.7404,1.215429598,0.757912246,No
(3-aminoethyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1211.860559,1712.757924,13.9491809,2.181472265,8.4519,0.935022326,0.757877339,No
carbonyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1177.160333,1735.601781,9.137688763,1.915540829,4.48162,0.65552572,0.757664955,No
decyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1028.520882,1370.668636,5.683019939,1.733253018,6.0024,0.354022457,0.757447092,No
N-(3-aminoheptyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1119.348056,1480.079111,12.32839544,1,4.5826,0.601293228,0.757364878,No
(3-aminopentyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1145.991509,1453.387365,16.65512832,1.733253018,7.2511,0.800820614,0.757179307,No
(2-hydroxyoctyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Hydroxyl,1097.900347,1452.838362,11.23975085,1.733253018,4.3975,0.43431352,0.756864652,No
(3-aminononyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Amino,1130.245525,1412.450114,16.65512832,1.733253018,5.7743,0.70740606,0.756815969,No
carbonyl-octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1042.921799,1388.234684,7.395920176,1.733253018,4.5636,0.396246917,0.756599054,No
N-(2-hydroxyheptyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1098.23281,1326.191697,16.3999832,1,3.986,0.436776248,0.756551987,No
1-(3-aminoheptyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1124.474503,1673.135683,6.226627279,1.648721271,3.6229,0.909842571,0.756435199,No
1-(3-aminoethyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Amino,1251.199299,2010.716909,8.330297256,2.50929039,5.21862,0.937855337,0.756429969,No
nonyl-phospholium bis(trifluoromethanesulfonyl)imide,Phospholium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1045.910583,1281.696774,12.02518858,1,6.9327,0.384924865,0.756380369,No
(3-aminooctyl)-phosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1057.007734,1436.235405,7.413428875,1,4.3785,0.438100311,0.75636033,No
carboxyl-tetrapentylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1229.572309,1516.057716,24.80956822,1.665291195,9.161,1.325585874,0.756344773,No
carboxyl-octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carboxyl,1100.539756,1377.296685,14.84360787,1.733253018,4.923,0.753170209,0.756344329,No
carbonyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1165.511224,1794.273218,6.66950085,3.189933276,4.09152,0.617914,0.756200806,No
carbonyl-nonyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carbonyl,1110.958766,1377.061786,16.30164087,1.954237321,6.5141,0.532444569,0.756111029,No
carboxyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1245.621134,1797.130064,16.18780255,2.829217014,5.14752,1.181403732,0.756015667,No
(3-aminooctyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Ammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1039.954202,1409.115645,6.725776602,1.491824698,4.9643,0.7508264,0.755946954,No
(3-aminooctyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1180.930533,1366.806611,7.907757484,1.733253018,8.4214,0.95613749,0.755946954,No
1-(3-aminopentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1208.825991,1862.379349,9.433226576,1.915540829,3.257,0.697179187,0.755907384,No
carbonyl-N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1054.287732,1452.860253,6.822742073,1,3.8456,0.399784057,0.755899481,No
1-(3-aminobutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1211.278435,1933.538358,7.008693586,3.596639726,3.3498,0.703679123,0.75588123,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1121.933599,1416.429558,16.3999832,1,4.3761,0.440763872,0.755740033,No
N-(2-hydroxynonyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1121.522725,1277.39358,16.3999832,1,4.7662,0.491566655,0.755740033,No
1-(3-aminohexyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Amino,1112.833697,1734.657345,3.064370542,1.648721271,3.2328,0.857639061,0.755704708,No
carbonyl-tetrapropylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1170.927839,1601.985181,15.10177676,2.459603111,8.4951,0.735528094,0.755695893,No
carboxyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1212.514888,1704.921752,16.18780255,1.915540829,4.36732,1.04972354,0.755538694,No
carboxyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1200.865779,1758.932648,12.78293635,3.189933276,3.97722,0.98949416,0.755472342,No
(3-aminopentyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1139.670741,1588.738487,12.32839544,1,3.0388,0.649901484,0.755159003,No
N-nonyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1028.853345,1257.447762,12.02518858,1,5.5909,0.356029902,0.755011519,No
carbonyl-hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1076.028045,1465.956954,9.625100006,1.954237321,5.3438,0.445953214,0.754996103,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,Pyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1026.941716,1489.217985,3.029853443,1.568312185,4.9026,0.351043745,0.754829606,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,1-Methylpyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1034.962414,1427.945592,3.029853443,1.8221188,4.9372,0.310222016,0.754829606,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,1-Butylpyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1077.257022,1361.584205,3.029853443,2.611696473,6.2003,0.373841897,0.754829606,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,1-Propylpyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1063.155469,1381.818845,3.029853443,2.316366977,5.8102,0.352392187,0.754829606,No
1-octylpyridinium bis(trifluoromethanesulfonyl)imide,1-Hexylpyridinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1105.450077,1731.284861,3.029853443,1.568312185,6.9805,0.420737647,0.754829606,No
carboxyl-N-heptyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1100.872219,1266.902004,20.4206199,1,4.5115,0.757440978,0.754729092,No
carboxyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1094.768734,1609.721253,6.489026076,1.648721271,2.7716,0.968702926,0.754728096,No
(3-aminoheptyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1141.088369,1490.514473,16.65512832,1.954237321,6.0808,0.670733721,0.754680977,No
carbonyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1197.77978,1893.76233,7.958598954,2.50929039,4.87172,0.661510456,0.754602641,No
(3-aminohexyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Diethylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Amino,1095.314804,1522.103764,10.13642681,1.733253018,4.604,0.592493612,0.754509283,No
(3-aminobutyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1128.021632,1642.391018,9.437918639,1.665291195,2.6487,0.612612463,0.754463994,No
carboxyl-N-nonyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1124.573008,1346.034314,20.4206199,1,4.9016,0.764356167,0.754450693,No
1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1128.855208,1765.144916,4.867997011,1.915540829,5.05662,0.465104898,0.754417534,Yes
(2-hydroxyheptyl)-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1142.256284,1507.594581,16.3999832,1,2.8323,0.476395012,0.754376855,No
carbonyl-N-butyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1030.578639,1353.468202,9.057856261,1.665291195,3.4555,0.39616718,0.754356226,No
carbonyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1157.858917,1812.442144,6.66950085,3.596639726,3.0029,0.496335713,0.754203761,No
carboxyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1204.862581,1713.249807,16.18780255,2.159766254,3.2787,0.843184135,0.754025388,No
carbonyl-tetraethylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carbonyl,1158.44104,1639.38801,13.53153918,2.181472265,8.105,0.65951221,0.754011923,No
hexyl-phospholium bis(trifluoromethanesulfonyl)imide,Phospholium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1010.979862,1359.68084,6.822742073,1,5.7624,0.322396905,0.75394431,No
nonyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1072.876819,1415.835658,12.02518858,1,4.4372,0.388324389,0.753943792,No
1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1173.60226,1804.350667,9.137688763,1.915540829,6.22692,0.555310667,0.753842772,No
carboxyl-heptyl-morpholinium bis(trifluoromethanesulfonyl)imide,Morpholinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1144.895693,1421.460154,20.4206199,1,3.3578,0.826146353,0.753840936,No
carbonyl-butyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1080.922882,1429.999193,12.52616955,2.886370989,6.5141,0.532444569,0.753815911,No
carboxyl-N-hexyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1089.642287,1435.914308,13.34962958,1,3.7313,0.640192631,0.753786216,No
carbonyl-N-pentyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1042.227748,1324.465882,12.02518858,1,3.8456,0.420281424,0.753771701,No
carboxyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1193.213472,1772.834035,12.78293635,3.596639726,2.8886,0.794805247,0.753689606,No
carbonyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1155.406473,1751.536146,9.137688763,1.915540829,2.9101,0.491751024,0.75368217,No
nonyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1079.197587,1331.312259,16.30164087,1.733253018,8.6495,0.478500485,0.753590902,No
(3-aminononyl)trimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Amino,1107.982123,1411.499156,16.65512832,1.733253018,5.3006,0.595973211,0.753562611,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1140.496014,1708.804785,9.137688763,1.915540829,5.44672,0.493415302,0.753517537,No
carboxyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1233.134335,1853.43169,14.59446209,2.50929039,4.75742,1.059307173,0.75345774,No
(3-aminomethyl)-tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Methyl,Amino,1204.014273,1764.234944,14.63055952,1.934792334,8.0618,0.83838897,0.753395193,No
octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetraethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1039.363726,1445.645431,7.395920176,1.954237321,6.3089,0.335669728,0.753317019,No
carbonyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1071.054985,1587.238313,5.759485635,1.648721271,3.276,0.641751825,0.753233015,No
carbonyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1178.696388,1639.485546,9.137688763,1.915540829,3.6903,0.553437617,0.753233015,No
carbonyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1192.797941,1638.700003,9.137688763,2.159766254,4.1732,0.59259861,0.753233015,No
1-(3-aminobutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1197.176882,1945.630343,7.008693586,3.189933276,2.8669,0.65717754,0.753207252,No
N-octyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,1-Ethyl-3-methylpyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1017.302218,1439.48104,5.139164064,1.161834243,5.2827,0.302860703,0.753155609,No
N-octyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1017.623413,1430.364755,5.139164064,1,4.8107,0.300918126,0.753155609,No
carboxyl-octyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tetramethylammonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carboxyl,1078.276354,1375.556368,14.84360787,1.733253018,4.4493,0.634528446,0.753129822,No
1-nonylpyridinium bis(trifluoromethanesulfonyl)imide,1-Hexylpyridinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1117.090883,1681.320217,7.810464333,1.568312185,7.3706,0.446347467,0.753021001,No
hexyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,1044.266866,1410.564469,9.625100006,1.733253018,7.4792,0.400771915,0.752938486,No
carbonyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1059.414179,1638.15593,2.700796462,1.648721271,2.8859,0.604930402,0.752880945,No
carbonyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Ethylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1181.157135,1689.735854,4.867997011,2.159766254,3.7831,0.558597423,0.752880945,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Butyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1209.875479,1842.346055,12.78355378,1.915540829,3.84182,0.605320179,0.752850061,No
carbonyl-N-heptyl-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1065.928538,1417.526424,12.02518858,1,4.2357,0.424118456,0.75282406,No
N-(2-hydroxyhexyl)-N-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,Pyrrolidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1087.002878,1531.096508,10.18571284,1,3.2058,0.369165312,0.752806351,No
N-hexyl-N-methylpiperidinium bis(trifluoromethanesulfonyl)imide,Piperidinium,Bis(trifluoromethanesulfonyl)imide,Hexyl,,993.9226237,1332.920052,6.822742073,1,4.4206,0.298195697,0.752695632,No
1-(2-hydroxypropyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Hydroxyl,1242.981725,1948.044513,12.78355378,2.829217014,4.62202,0.681253198,0.752685438,No
carboxyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Imidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1106.40954,1562.819971,11.4511315,1.648721271,3.1617,1.027666767,0.752504916,No
1-nonylpyridinium bis(trifluoromethanesulfonyl)imide,Pyridinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1038.582522,1451.994563,7.810464333,1.568312185,5.2927,0.372411377,0.752372723,No
1-nonylpyridinium bis(trifluoromethanesulfonyl)imide,1-Methylpyridinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1046.60322,1395.782424,7.810464333,1.8221188,5.3273,0.329104876,0.752372723,No
1-nonylpyridinium bis(trifluoromethanesulfonyl)imide,1-Butylpyridinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1088.897828,1336.093952,7.810464333,2.611696473,6.5904,0.396597226,0.752372723,No
1-nonylpyridinium bis(trifluoromethanesulfonyl)imide,1-Propylpyridinium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1074.796275,1354.370681,7.810464333,2.316366977,6.2003,0.373841897,0.752372723,No
carbonyl-pentyltrimethylammonium bis(trifluoromethanesulfonyl)imide,Tributylmethylammonium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1092.571991,1399.997321,16.30164087,1.733253018,6.9042,0.564853863,0.75226818,No
1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,1-Octyl-3-methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1161.953151,1866.679623,6.66950085,3.189933276,5.83682,0.523448928,0.752202061,Yes
tetrabutylphosphonium bis(trifluoromethanesulfonyl)imide,Tetrabutylphosphonium,Bis(trifluoromethanesulfonyl)imide,Butyl,,1122.614411,1620.393441,11.66042814,2.773194764,9.0701,0.521867729,0.751949991,No
carbonyl-tetraoctylphosphonium bis(trifluoromethanesulfonyl)imide,Phosphonium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1003.588215,1375.737558,6.951642001,1,4.0316,0.309011342,0.751912945,No
